Type_L,Type_M,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Temperature difference [K],Rotational power
0,1,0.4432453347002318,1.4109427781745174,1.731539565059963,-1.6998327925481354,0.7552789980395088,1.201725443922445,-1.7000785397028304
1,0,1.1413970987519555,0.535025458788452,-0.15577491256237055,0.8112940646712958,-1.3210137069273031,-1.49043469098227,1.2416944990107401
1,0,-0.8034542439635303,-0.6777831372845589,-0.3611591351271539,1.2715005803370083,-0.20421990349818453,0.603467636165829,1.730330504162352
0,0,-0.6538502945238731,-0.2735136052602091,1.198650771378363,-1.3096577031793792,-0.5502686876593198,0.9025965400441369,-1.247029798949446
0,0,1.0416611324588603,0.06337767142673618,0.42152128059269617,-1.0095230190495668,1.0698688018223592,-1.9889828641127645,-1.1415969096422312
1,0,-0.3546423956445589,-0.9472961586340998,-0.8607423792036539,1.361540985575952,1.7305073897663448,-0.6927576139734678,1.3885872353365385
1,0,-0.5541143282307779,0.06337767142673618,0.26609538243556285,-0.9795095506365854,0.849655939174364,1.201725443922445,-1.176881262124933
0,1,1.241133065045051,1.3435645228371131,0.5713962538156462,-1.0895589348175165,-0.9749649227661678,-0.49333834472128135,-1.1910692653940778
1,0,1.0915291156053937,0.6024037141258181,-0.18352953723328722,-0.5993389507388229,-0.9277764521987402,-1.2910154217300838,-0.8567131387662488
0,1,-1.3021340754290351,-1.014674413971504,-0.7053164810465207,0.5511773384254582,-0.9277764521987402,1.1020158092963233,0.41766660390724203
0,1,2.03902079538987,2.354238352897949,-0.3833628348638872,0.5811908068384392,-0.3615148053896097,-0.5930479793474029,0.7186242490103206
0,1,-0.15517046305836832,0.19813418210150666,0.6768638275651295,-0.5493165033838542,-1.6041445303318682,0.603467636165829,-0.2606118030677646
1,0,-0.8533222271100637,-1.418943945995854,-0.5776452075603039,-0.009074071950191864,0.5507956255806562,-0.3936287100952165,-0.265302052082358
0,0,-0.6538502945238731,-0.20613534992284305,0.8766971251957296,-1.0195275085205602,-0.5345391974701773,1.0023061746702018,-0.9186048830546547
1,0,-0.8034542439635303,-0.8799179032967337,-0.08916381335217055,-0.389244671847954,0.28339429236523345,0.304338732287521,-0.48771756889522383
1,0,1.839548862803651,1.7478340548614628,0.9044517498666462,-1.0895589348175165,0.5193366452023711,-1.0915961524778406,-1.0204614574882416
0,0,-0.15517046305836832,-0.5430266266097884,0.08291485960751281,0.16100224905670216,-0.7232930797398875,-0.49333834472128135,0.4567910977706424
1,0,1.6400769302174603,1.2088080121623426,1.681581240652313,-1.549765450483229,-0.644645628794175,-1.49043469098227,-1.45032277967573
1,0,-0.8533222271100637,-1.0820526693089085,-0.727520180783254,0.31106959112160837,1.0855982920115017,0.10491946303527791,0.06968921243286451
0,1,-1.0527941596962826,-0.6104048819471545,0.10511855934424615,-0.07910549824714767,-0.770481550307315,1.201725443922445,0.1076802294510716
1,0,-0.4543783619376542,-1.0820526693089085,-0.6276035319679539,0.791285085729308,-0.644645628794175,-0.6927576139735244,0.8143248716122536
1,0,-0.40451037879112073,0.06337767142673618,-0.02810363907615387,-0.2291728403120539,-1.5412265695752982,0.9025965400441369,-0.20908746337203268
1,0,-1.3520020585755685,-1.216809179983679,-0.794131279993454,1.2715005803370083,1.6361304486314896,0.9025965400440803,1.3286693041751063
0,0,-0.5541143282307779,-0.8799179032967337,-0.21683508683838723,0.16100224905670216,1.2428931939029269,-0.19420944084297337,0.2372874438876696
1,0,1.7896808796571175,1.6804557995240583,0.948859149340113,-0.8594556769846605,1.1327867625789292,-1.0915961524778972,-0.6134064711342144
1,0,-0.6538502945238731,-0.2735136052602091,-0.5387887330210206,1.561630774995827,1.3529996252269245,0.9025965400441369,1.9741648248085275
0,0,-0.3546423956445589,-0.7451613926219632,-0.6109507571654039,0.3010651016506145,-0.188490413309042,-0.3936287100952165,0.14416645824376245
1,0,1.1413970987519555,0.6697819694632224,-0.5165850332842873,-0.2391773297830478,-0.5188097072810348,-1.2910154217300838,-0.5473912162538119
1,0,-0.5042463450842161,-0.0040005839106682,-0.993964577624054,0.8112940646712958,-1.1165303344684503,1.0023061746702018,0.5319914236379569
1,0,0.2437734021140412,0.9392949908127634,-0.5221359582184706,0.15099775958570827,-0.6603751189833175,0.9025965400440803,-0.0004006962789663925
0,1,-1.4018700417221304,-1.1494309246462746,0.3604611063166795,-0.059096519305160605,-1.5569560597644407,1.1020158092963233,0.3152237483468303
1,0,1.6899449133639939,1.545699288849288,0.7823314013146129,-0.9394915927526102,-0.644645628794175,-1.0915961524778406,-0.8367795804542266
1,0,-0.5042463450842161,-1.2841874353210452,-1.6489737198576875,2.0918687169584955,0.1418288806629508,-0.8921768832256541,1.5307994939998564
1,0,-2.0501538226272924,-2.227483010044515,0.04405838506822947,0.09097082275974562,-0.015466021228474349,0.8028869054180154,0.32252294837579104
1,0,0.5928492841398889,0.19813418210150666,0.0496093100024128,-0.13913243507311032,-0.770481550307315,-0.8921768832256541,-0.021379789267157986
1,0,-0.7037182776704066,-0.4082701159350179,0.8822480501299129,-0.6793748665067726,0.6137135863372263,0.8028869054179587,-0.3515733198945354
1,0,-1.3021340754290351,-0.8125396479593293,-1.0328210521633374,0.9413524277942142,1.2586226840920693,1.4011447131746313,0.6709595933995146
1,0,-1.5016060080152256,-1.48632220133322,-0.794131279993454,1.001379364620177,-0.188490413309042,0.8028869054180154,0.9603675003041572
1,0,-0.2549064293514636,-0.0040005839106682,-0.20573323697002055,-0.1491369245441042,-0.8805879816313127,0.5037580015397074,-0.2095564882734923
1,0,-1.4018700417221304,-1.418943945995854,-1.1826960253862873,3.5425196902525897,1.006950841065789,0.7031772707918938,3.9094006536382344
1,0,1.0416611324588603,0.4676472034510476,-1.1882469503204707,0.5111593805414834,1.5732124878749196,-1.3907250563562052,-0.020920535717812664
1,0,-1.3520020585755685,-1.48632220133322,-0.8551914542694706,0.44112795424452683,0.9597623704983616,0.5037580015397074,0.14875899373721851
0,1,-0.3546423956445589,-0.6104048819471545,0.9100026748008296,-0.869460166455654,0.18901735123037833,-0.19420944084297337,-0.6515245157298997
1,0,0.9917931493122984,0.535025458788452,-0.8662933041378373,1.0313928330331579,1.9349907622251974,-1.191305787103962,0.9373950514847625
1,0,-1.0029261765497208,-0.9472961586340998,-1.2548580495306707,1.0814152803881265,0.975491860687504,0.603467636165829,0.6574946701867856
1,0,-1.3021340754290351,-1.0820526693089085,0.18838243335699617,-0.5493165033838542,1.5260240173074922,1.0023061746702018,-0.5572700532407993
1,0,-0.6039823113773113,-0.9472961586340998,-0.15577491256237055,-0.389244671847954,0.7710084882286514,-0.19420944084297337,-0.53004706625193
0,0,-0.6039823113773113,-0.9472961586340998,-0.08361288841798721,-0.2291728403120539,0.975491860687504,-0.19420944084297337,-0.2459254608408186
0,1,1.6899449133639939,1.9499688208735992,-0.6498072317046872,-0.009074071950191864,-0.7075635895507449,-0.49333834472128135,-0.3159860554963087
0,0,-1.0527941596962826,-0.7451613926219632,-0.6831127813097873,-0.03908754036317282,-0.9906944129553102,1.0023061746702018,-0.3808873762357451
1,0,-0.7037182776704066,-0.2735136052602091,-0.6442563067705039,0.27105163323763354,-0.4087032759570372,1.0023061746702018,0.07724246761678297
0,0,-1.5016060080152256,-1.0820526693089085,-1.2992654490041373,1.4615858802858894,0.9440328803092191,1.4011447131745747,1.102345246516746
0,1,0.2437734021140412,-0.4082701159350179,0.6435582779600295,-0.7894242506877039,-1.1165303344684503,-1.0915961524778972,-0.6689566079008054
1,0,-0.1053024799118065,-0.2735136052602091,-0.9162516285454874,1.161451196156077,0.4564186844458011,-0.19420944084297337,1.0676960319214377
0,0,0.4432453347002318,1.3435645228371131,3.27469669676293,-2.2200662450398103,1.0226803312549315,1.1020158092963233,-2.1570651353580503
1,0,-1.4517380248686638,-1.48632220133322,0.5380907042105462,-0.9695050611655915,-0.2828673544438971,0.7031772707918938,-1.0162988614877901
0,1,-0.1053024799118065,-0.4082701159350179,-0.7663766553225373,0.8112940646712958,0.5507956255806562,-0.3936287100952165,0.7246922586729515
0,1,1.1912650818984891,1.2088080121623426,-0.0003490144052372012,-0.009074071950191864,-0.10984296236332944,-0.5930479793473462,0.14016997522924415
1,0,-0.0055665136187112016,0.13075592676410228,0.7545767766436963,-1.0295319979915543,-0.6918340993616025,0.20462909766139945,-0.9990328823028183
0,1,-2.100021805773826,-2.3622395207192852,0.5658453288814629,-0.7794197612167101,-0.10984296236332944,0.7031772707918938,-0.6968342754812946
0,1,-1.3021340754290351,-1.014674413971504,0.5491925540789129,-0.7794197612167101,-0.37724429557875216,1.1020158092963233,-0.7062734016231638
0,0,-0.40451037879112073,-0.8125396479593293,-0.5498905828893873,-0.08910998771814158,1.2586226840920693,-0.3936287100951598,-0.35837418096569645
0,1,-0.055434496765273025,-0.3408918605976135,2.9194375009751967,-2.1900527766268287,-0.7232930797398875,-0.3936287100951598,-2.2078468522931383
1,0,-0.3546423956445589,-0.8799179032967337,-0.017001789207787204,-0.10911896666012935,-0.21994939368732705,-0.5930479793474029,-0.02161430171788851
1,0,0.8421891998726413,0.6024037141258181,0.38266480605341285,-0.6993838454487604,0.8181969587960789,-0.7924672485995893,-0.6749659894507533
1,0,-0.8533222271100637,0.06337767142673618,-0.727520180783254,0.5311683594834704,-0.4716212367136073,1.7999832516790042,0.3723666155079599
1,0,1.1413970987519555,1.0740515014875722,1.3596275944696796,-1.3596801505343479,-0.45589174652446474,-0.6927576139734678,-1.257963941964717
1,0,0.49311331784679363,0.6024037141258181,0.16062780868607948,-0.17915039295708515,1.006950841065789,-0.09449980621690851,-0.007230871406467511
1,0,0.1939054189674794,-0.3408918605976135,-0.07806196348380388,1.1314377277430954,-1.6356035107101534,-0.8921768832256541,1.7843367672949724
0,0,1.0915291156053937,1.0066732461501677,-0.31675173565368725,0.2610471437666396,-1.446849628440443,-0.6927576139734678,0.3089309975855847
1,0,-1.3021340754290351,-1.0820526693089085,-1.0883303015051706,0.0009304175208020274,-0.73902256992903,1.0023061746702018,-0.610865919584643
1,0,-0.2050384462049018,0.13075592676410228,-0.3889137597980706,0.7012446804903645,-1.4625791186295858,0.6034676361657723,0.8863983648031732
0,0,0.1440374358209459,-0.07137883924807259,0.7656786265120629,-0.9895140401075789,0.34631225312180347,-0.3936287100952165,-0.9276824691683152
1,0,1.989152812243308,2.152103586885774,-1.2493071245964873,0.7112491699613583,0.5665251157697987,-0.7924672485995893,0.18739491999493207
1,0,1.7398128965105557,1.815212310198829,-0.810784054796004,0.9313479383232204,-0.4087032759570372,-0.7924672485995893,0.8504300176725094
1,0,0.7424532335795461,0.33289069277627714,0.5380907042105462,-1.1295768927014918,-0.031195511417616863,-0.9918865178517757,-1.2720737744169526
0,1,-1.3520020585755685,-1.1494309246462746,0.02740561026567947,0.17100673852769604,-1.6041445303318682,1.0023061746702018,0.43122924064110835
1,0,0.2437734021140412,0.6697819694632224,1.2208544711150964,-1.1695948505854665,-1.4940380990078708,0.5037580015397074,-0.9958865069221947
1,0,1.1912650818984891,1.0066732461501677,0.28274815723811286,-0.009074071950191864,-0.7862110404964575,-0.8921768832256541,0.33900721939166467
0,1,1.839548862803651,1.9499688208735992,-0.7386220306516207,0.1910157174696831,-0.9435059423878827,-0.7924672485995893,-0.10359594595213552
1,0,1.0416611324588603,0.4676472034510476,-1.2493071245964873,1.2815050698080015,-1.5726855499535832,-1.3907250563562052,0.9192496506095545
1,0,-1.0527941596962826,-1.8232134780201652,1.581664591837013,-1.3696846400053415,-1.619874020521011,-0.5930479793473462,-1.172601409899116
1,0,-0.40451037879112073,0.33289069277627714,-0.8218859046643706,0.5811908068384392,-1.1008008442793078,1.3014350785485098,0.36507718683111273
0,1,0.4432453347002318,1.0066732461501677,1.648275691047213,-1.8198866662000601,-1.5097675891970133,0.603467636165829,-1.949072134265059
0,1,1.6400769302174603,1.0066732461501677,-0.8607423792036539,1.4815948592278765,-0.9435059423878827,-1.7895635948605781,1.5508698512414703
0,1,0.09416945267438409,-0.20613534992284305,-1.9764782909745042,2.141891164313464,0.975491860687504,-0.49333834472128135,1.2375025889539464
0,1,-1.0527941596962826,-0.0040005839106682,-0.5554415078235706,0.17100673852769604,1.2114342135246419,2.0991121555573122,0.003390588341163584
0,1,1.4406049976312414,0.8045384801379929,-0.40001560966643723,-0.2291728403120539,-0.5502686876593198,-1.6898539602344564,-0.4559020464128985
1,0,1.241133065045051,1.2088080121623426,-1.1327377009786372,1.2715005803370083,0.42495970406751604,-0.6927576139734678,1.014549647774825
0,1,-0.1053024799118065,0.7371602248006268,-0.22793693670675388,-0.18915488242807907,1.0698688018223592,1.3014350785485098,-0.283154312394154
1,0,-0.40451037879112073,-0.9472961586340998,-0.8773951540062039,1.001379364620177,1.3372701350377818,-0.5930479793473462,0.8870823594511348
1,0,-1.0527941596962826,-1.3515656906584494,2.3032848332808467,-1.8899180924970163,-1.0378828835227378,0.10491946303533459,-1.8313664267029914
0,1,-2.349361721506578,-2.8338873080810014,0.2771972323039295,-0.37924018237696017,1.1957047233354994,0.5037580015397074,-0.23937865492461527
1,0,-0.40451037879112073,0.4002689481136815,-0.22793693670675388,0.11097980170173341,-0.31432633482218214,1.4011447131746313,0.15597025159715622
0,1,-1.4018700417221304,-0.8125396479593293,-0.30009896085113724,0.791285085729308,0.5507956255806562,1.6005639824268176,1.0904730536985563
1,0,1.6400769302174603,0.8045384801379929,1.2430581708518296,-1.269639745295404,-1.2738252363598754,-2.088692498738886,-1.1570942740946168
1,0,0.7424532335795461,0.4002689481136815,-0.8773951540062039,1.0714107909171333,1.5417535074966346,-0.8921768832256541,0.9815420203346236
1,0,-1.0527941596962826,-0.6777831372845589,-0.061409188681253876,-0.2491818192540417,-0.8491290012530276,1.1020158092963233,-0.2610515139128827
1,0,0.34350936840713653,0.26551243743887276,-0.960659028018954,1.2614960908660144,1.5260240173074922,-0.2939190754690949,1.160836560269572
1,0,0.1440374358209459,-0.6104048819471545,-0.9495571781505874,0.601199785780427,0.9912213508766465,-1.191305787103962,0.28888018304819735
1,0,-0.7535862608169684,-0.47564837127238396,0.5047851546054462,-0.6693703770357794,0.12609939047380828,0.8028869054180154,-0.5562440612688576
0,1,-0.9031902102566255,-0.7451613926219632,-0.694214631178154,0.4311234647735329,-0.6289161386050324,0.7031772707918938,0.26075823166486395
0,0,-1.3520020585755685,-0.8125396479593293,0.13842410894934615,-0.19915937189907296,1.3058111546594968,1.5008543478006962,-0.052726286848024384
1,0,-1.2522660922824733,-1.1494309246462746,5.6893490431326805,-2.7202907185894976,0.29912378255437594,0.8028869054180154,-2.653156682172443
0,1,0.3933773515536983,0.26551243743887276,-1.393631172885254,2.4020078905593016,-1.651333000899296,-0.3936287100952165,2.194684699311329
1,0,0.9917931493122984,-0.07137883924807259,-1.2826126742015873,1.761720564415702,1.400188095794352,-2.088692498738886,1.5017785782220594
1,0,1.9392848290967462,1.815212310198829,0.34935925644831284,-0.6093434402098168,0.8968444097417915,-1.191305787103962,-0.5534299118601013
0,1,0.4432453347002318,-0.0040005839106682,-0.6831127813097873,0.6612267226063896,1.463106056550922,-0.8921768832256541,0.5876490452777996
0,1,0.09416945267438409,0.19813418210150666,-0.33895543539042056,-0.18915488242807907,-0.9906944129553102,0.10491946303533459,-0.3576120155008247
0,0,-1.5514739911617874,-1.48632220133322,-1.077228451636804,1.4515813908148956,1.006950841065789,0.9025965400441369,1.3026091080877717
0,1,-0.2549064293514636,-0.47564837127238396,-0.18352953723328722,0.15099775958570827,-0.4873507269027498,-0.19420944084297337,0.24696108248026855
1,0,-1.3021340754290351,-1.0820526693089085,-1.0994321513735374,1.2214781329820397,-0.9277764521987402,1.0023061746702018,0.979929747235857
0,0,1.0416611324588603,0.6697819694632224,1.0543267230895963,-1.389693618947329,1.6046714682532046,-1.0915961524778972,-1.4505279780701186
1,0,-1.0527941596962826,-0.07137883924807259,0.0163037603973128,-0.6193479296808106,-1.1794482952250205,1.9994025209311905,-0.7672466388128791
1,0,-0.3546423956445589,-0.8125396479593293,1.2930164952594796,-1.4797340241862729,-0.2985968446330396,-0.49333834472128135,-1.4966976168075226
1,0,0.4432453347002318,0.26551243743887276,2.67519680387113,-2.1200213503298726,-1.226636765792448,-0.49333834472128135,-2.1474305821739064
0,1,1.0915291156053937,1.0066732461501677,1.082081347760513,-1.4997430031282604,0.12609939047380828,-0.6927576139734678,-1.6241551337790994
1,0,1.1912650818984891,1.3435645228371131,-1.2992654490041373,0.9113389593812333,-1.446849628440443,-0.3936287100951598,0.4010064485533216
1,0,1.0915291156053937,1.0740515014875722,0.6602110527625795,-0.8594556769846605,-0.2985968446330396,-0.5930479793473462,-0.7729531084473013
1,0,-1.3021340754290351,-1.014674413971504,-0.2112841619042039,0.4911504015994956,-1.383931667683873,1.1020158092963233,0.7253567106166844
1,0,0.1939054189674794,1.2088080121623426,0.2771972323039295,0.20102020694067702,1.463106056550922,1.4011447131746313,0.6611686985815511
0,1,-1.3520020585755685,-1.014674413971504,-0.08361288841798721,0.9313479383232204,1.0698688018223592,1.2017254439223881,1.4814932512339423
1,0,1.0915291156053937,1.0066732461501677,0.0496093100024128,-0.759410782274723,-0.42443276614617975,-0.6927576139734678,-0.9591950797351155
1,0,1.241133065045051,0.19813418210150666,-0.08916381335217055,-0.39924916131894794,-0.5659981778484624,-2.188402133364951,-0.5025993381644446
0,1,-0.2549064293514636,-0.5430266266097884,0.28274815723811286,-0.4092536507899418,-1.3524726873055881,-0.2939190754690949,-0.28245077504196525
0,1,-0.5042463450842161,0.26551243743887276,-0.8052331298618206,0.5211638700124772,0.22047633160866337,1.4011447131745747,0.2967754355560966
1,0,-0.5541143282307779,-0.0040005839106682,-0.31675173565368725,0.11097980170173341,-0.4087032759570372,1.1020158092963233,0.09171384009722632
1,0,0.9419251661657366,0.535025458788452,-0.6220526070337706,0.771276106787321,-0.25140837406561206,-1.0915961524778406,0.7911179103421313
0,1,1.1413970987519555,0.6024037141258181,1.2375072459176464,-1.549765450483229,-0.5502686876593198,-1.3907250563562052,-1.641841281104962
0,1,0.9419251661657366,0.33289069277627714,0.28274815723811286,0.03094388593378299,0.34631225312180347,-1.3907250563561486,0.40115301883502696
0,1,0.6427172672864507,0.6697819694632224,-0.4222193094031706,1.0213883435621647,1.6675894290097748,-0.2939190754690949,1.3162987723991169
1,0,-0.8034542439635303,-0.7451613926219632,0.5491925540789129,-0.759410782274723,0.01599295914981068,0.5037580015397074,-0.6742624520985645
1,0,-0.3546423956445589,-0.9472961586340998,-0.7552748054541706,1.0614063014461395,1.2743521742812118,-0.6927576139734678,1.076822474795667
1,0,0.8421891998726413,0.7371602248006268,-0.46662670887663726,-0.019078561421185754,0.15755837085209332,-0.5930479793473462,-0.20154397954022923
1,0,0.9917931493122984,0.6697819694632224,0.14952595881771283,-0.21916835084106073,1.7305073897663448,-0.9918865178517757,-0.07590393406180736
1,0,0.3933773515536983,1.3435645228371131,-0.9162516285454874,1.0213883435621647,0.7238200176612238,1.2017254439223881,0.8797343026616053
1,0,-1.9504178563341688,-1.9579699886949358,0.6213545782232962,-0.42926262973192886,0.9283033901200766,1.0023061746702018,-0.10073293978281049
1,0,1.1413970987519555,1.2088080121623426,0.1939333582911795,0.28105612270862673,1.6833189191989173,-0.49333834472128135,0.7226500460811798
0,1,-0.5042463450842161,-0.8799179032967337,0.4492759052636129,-0.45927609814491055,1.431647076172637,-0.2939190754690949,-0.25636126489828925
1,0,0.7424532335795461,0.4002689481136815,-0.3223026605878706,0.6812357015483766,-1.383931667683873,-0.8921768832256541,0.9125660457637594
1,0,1.8894168459502128,1.815212310198829,0.3160537068432128,-0.3392222244929853,0.40923021387837355,-1.0915961524778972,-0.15223773677431449
0,1,0.09416945267438409,0.9392949908127634,-0.4943813335475539,-0.1491369245441042,-0.6289161386050324,1.2017254439223881,-0.40517895759049344
0,1,1.7896808796571175,1.8825905655362332,6.216686911880097,-2.8603535711834103,-1.289554726549018,-0.7924672485995893,-2.898085394255358
0,1,0.1440374358209459,-0.2735136052602091,-0.08361288841798721,-0.1591414140150981,-0.8491290012530276,-0.6927576139734678,-0.14168467649147998
0,0,1.8894168459502128,1.6804557995240583,1.1597942968390795,-1.4897385136572663,1.0541393116332167,-1.2910154217300838,-1.5728750778862108
1,0,-0.8533222271100637,-0.4082701159350179,0.038507460134046136,-0.389244671847954,-0.21994939368732705,1.1020158092962666,-0.4065860322948709
0,0,-0.953058193403159,-1.0820526693089085,-0.13357121282563722,0.38110101741856417,-1.6041445303318682,0.30433873228746433,0.6239398470282157
1,0,-0.8034542439635303,-0.7451613926219632,0.9266554496033795,-1.0495409769335415,-0.015466021228474349,0.5037580015397074,-0.9424078968037163
1,0,1.839548862803651,1.4109427781745174,-0.977311802821504,1.181460175098064,-0.2828673544438971,-1.590144325608335,1.0388705431859142
1,0,-1.2023981091359115,-1.1494309246462746,0.4326231304610629,-0.8294422085716792,-1.0850713540901653,0.7031772707918938,-0.8513486664558073
0,1,-2.2994937383600447,-2.766509052743635,-0.11691843802308721,0.060957354346764664,1.1013277822006442,0.5037580015397074,0.1621262034288101
1,0,-1.4018700417221304,-1.2841874353210452,-0.5165850332842873,-0.1491369245441042,0.881114919552649,0.9025965400441369,-0.42022683984564735
1,0,-0.5042463450842161,0.26551243743887276,-0.8718442290720206,1.3015140487499894,-0.2985968446330396,1.4011447131745747,1.2970882941435107
0,0,0.6427172672864507,0.06337767142673618,-0.3889137597980706,-0.029083050892178934,1.1170572723897867,-1.191305787103962,-0.16145212181756813
1,0,1.3408690313381462,1.545699288849288,-1.0716775267026206,2.121882185371477,0.975491860687504,-0.3936287100951598,2.1891345713107264
1,0,-1.3520020585755685,-1.2841874353210452,-0.44997393407408726,0.571186317367446,1.4788355467400645,0.8028869054180154,0.6506742664113989
0,1,-0.30477441249802545,-0.8799179032967337,-0.2889971109827706,1.2614960908660144,1.5260240173074922,-0.6927576139734678,1.782744036900433
0,0,-0.9031902102566255,-0.6777831372845589,-0.993964577624054,1.6816846486477515,-0.015466021228474349,0.8028869054180154,1.6881378057352383
1,0,0.8421891998726413,0.6697819694632224,-0.06696011361543722,0.2210291858826648,0.5665251157697987,-0.6927576139734678,0.4365643988952082
0,1,-0.055434496765273025,-0.0040005839106682,-0.3056498857853206,0.2110246964116709,1.1642457429572142,0.10491946303533459,0.24475275690256426
0,1,-1.2522660922824733,-0.4082701159350179,-0.5887470574286706,0.8313030436132829,0.4878776648240861,1.899692886305069,0.9030976055655481
1,0,1.2910010481916128,1.545699288849288,-1.210450650057204,1.3415320066339642,-1.0378828835227378,-0.2939190754690949,1.0328123048753977
0,1,-1.102662142842816,-1.48632220133322,-1.2715108243332207,1.7917340328286828,-0.5974571582267474,0.005209828409213037,1.5514365896640672
0,1,-0.8034542439635303,-0.4082701159350179,0.7046184522360462,-1.5697744294252165,-0.6289161386050324,1.0023061746702018,-1.9042216280630093
1,0,0.8421891998726413,0.4676472034510476,2.6862986537394966,-1.9099270714390042,-1.619874020521011,-0.9918865178517757,-1.728640201931282
1,0,0.7424532335795461,0.4676472034510476,-0.6442563067705039,0.401109996360552,1.7934253505229147,-0.7924672485995893,0.2580027103687906
0,1,-0.7535862608169684,-0.47564837127238396,0.0662620848049628,-0.5293075244418664,0.20474684141952085,0.8028869054180154,-0.6011238815272474
1,0,-1.0527941596962826,-1.5537004566706243,-0.2612424863118539,0.37109652794757103,-0.770481550307315,-0.19420944084297337,0.5109243884807416
1,0,-1.1525301259893779,-1.8905917333575697,-0.5276868831526539,0.0009304175208020274,-1.4311201382513006,-0.49333834472128135,-0.21610329418969565
0,1,1.0915291156053937,0.8045384801379929,0.02740561026567947,0.3610920384765771,-0.7075635895507449,-0.9918865178517757,0.7178816262496776
1,0,1.8894168459502128,2.084725331548408,-0.08916381335217055,-0.019078561421185754,0.6609020569046538,-0.6927576139734678,0.06290789406593066
0,1,1.1413970987519555,0.9392949908127634,-0.33340451045623726,0.5611818278964521,-0.770481550307315,-0.8921768832257109,0.7299981028707107
1,0,0.34350936840713653,-0.2735136052602091,-1.1660432505837373,1.4315724118729078,-0.44016225633532224,-1.0915961524778406,1.1914306637376797
1,0,0.4432453347002318,0.26551243743887276,-0.6220526070337706,0.7012446804903645,-0.67610460917246,-0.49333834472128135,0.6935118740780183
1,0,0.1440374358209459,1.1414297568249383,0.1772805834886295,-0.8794646559266479,0.2362058217978059,1.4011447131745747,-1.0705884938317096
0,1,0.1939054189674794,0.8719167354753973,-1.0494738269658874,1.6516711802347706,-1.2109072756033055,0.9025965400441369,1.593062549668584
0,1,-1.750945923747978,-1.7558352226827991,0.14397503388352947,0.35108754900558325,1.3529996252269245,0.9025965400440803,0.7920559601450491
1,0,0.1939054189674794,1.2761862674997086,1.8259052889410796,-1.869909113555029,-0.25140837406561206,1.5008543478006962,-1.9721716106619318
0,0,0.1440374358209459,-0.3408918605976135,-0.5609924327577539,0.401109996360552,-0.770481550307315,-0.7924672485995893,0.3224936343194503
1,0,-0.5541143282307779,-1.014674413971504,0.11066948427842949,-0.5693254823258419,0.28339429236523345,-0.3936287100951598,-0.6349327598407758
1,0,-0.6538502945238731,-0.0040005839106682,0.5436416291447296,-0.8194377191006853,-1.0378828835227378,1.3014350785485098,-0.773402590644533
0,0,-1.102662142842816,-1.0820526693089085,0.06071115987077948,-0.17915039295708515,1.2114342135246419,0.6034676361657723,-0.07441868854051831
1,0,-1.2522660922824733,-1.014674413971504,0.3216046317773962,-0.35923120343497306,0.06318142971723822,1.0023061746702018,-0.1798711205519618
0,0,-0.5042463450842161,0.06337767142673618,-0.5942979823628539,1.001379364620177,-0.9906944129553102,1.1020158092963233,1.1362518383514109
1,0,-1.3520020585755685,-1.014674413971504,-0.4610757839424539,1.4215679224019147,1.1170572723897867,1.2017254439223881,1.8510457881754498
0,1,1.3408690313381462,1.3435645228371131,2.247775583939013,-1.8599046240840353,-0.5817276680376049,-0.6927576139734678,-1.7949974541356652
0,0,-1.0527941596962826,-1.5537004566706243,-0.41666838446898724,0.3210740805926023,-0.1727609231198995,-0.19420944084297337,0.3198358265445143
1,0,0.5928492841398889,-0.07137883924807259,-0.4999322584817373,0.5511773384254582,-1.3367431971164456,-1.2910154217300838,0.582167316741993
1,0,0.1939054189674794,1.1414297568249383,-0.4388720842057206,-0.03908754036317282,0.849655939174364,1.3014350785485098,-0.2106313370060033
1,0,0.34350936840713653,1.545699288849288,0.28274815723811286,-0.369235692905967,-0.23567888387646954,1.6005639824268176,-0.220304975598603
0,1,-1.0029261765497208,-1.6884569673453949,-0.5998489072970373,1.2915095592789956,-0.25140837406561206,-0.49333834472128135,1.5368675036624857
0,1,-1.2023981091359115,-1.216809179983679,2.5308727555823634,-1.949945029322979,-1.5412265695752982,0.6034676361657723,-1.8637975443684824
1,0,0.9917931493122984,0.8045384801379929,1.698234015454863,-1.269639745295404,-0.9906944129553102,-0.7924672485995893,-0.9383527856765157
0,1,0.2437734021140412,-0.0040005839106682,-0.6886637062439707,0.35108754900558325,-0.15703143293075697,-0.49333834472128135,0.15447523472375427
1,0,-0.5541143282307779,0.06337767142673618,0.1772805834886295,-0.3192132455509982,-0.4716212367136073,1.201725443922445,-0.21094402027364328
1,0,-1.0527941596962826,-0.3408918605976135,-0.827436829598554,0.791285085729308,0.29912378255437594,1.6005639824268176,0.645827675762985
1,0,-0.6039823113773113,-0.0040005839106682,-0.7552748054541706,0.5611818278964521,1.2114342135246419,1.2017254439223881,0.39136212401706416
1,0,-1.4517380248686638,-1.216809179983679,-0.6220526070337706,0.5211638700124772,0.4406891942566586,1.1020158092962666,0.4425249236845874
0,1,0.1440374358209459,0.13075592676410228,-0.5387887330210206,-0.04909202983416672,-1.6356035107101534,-0.09449980621690851,-0.2943718246207236
